id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
222412,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 29 May 2000 ""COLOMBIA-VIOLENCE 3 GUERRILLAS AND 2 POLICE OFFICERS DIE IN ACCIDENT AND ATTACK",,,,Military spokesman,3,La Cruz municipality,Nariño department,La Cruz municipality,1.55,-76.883333,POINT (-76.883333 1.550000),131967,Colombia,100,COL,Americas,1,1,2000-05-27,2000-05-27,2,0,0,0,2,2,2
222536,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,"EFE 2000-5-30 /Rutas del Conflicto ""Masacre de Cascajal"" http://rutasdelconflicto.com/interna.php?masacre=370",,,,provincial authorities,1,Buenaventura town,Valle del Cauca  department,Buenaventura municipality,3.880099,-77.031164,POINT (-77.031164 3.880099),134846,Colombia,100,COL,Americas,1,1,2000-05-29,2000-05-29,0,0,5,0,5,5,5
222547,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,"Rutas del Conflicto ""Masacre de San Carlos, mayo 2000"" http://rutasdelconflicto.com/interna.php?masacre=402",,,,,3,San Carlos municipality,Antioquia department,San Carlos municipality,6.2,-74.91667,POINT (-74.916670 6.200000),138451,Colombia,100,COL,Americas,1,1,2000-05-29,2000-05-29,0,0,2,0,2,2,2
222553,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,"Rutas del Conflicto ""Masacre de San Carlos, mayo 2000"" http://rutasdelconflicto.com/interna.php?masacre=402",,,,,1,Santa Inés town,Antioquia department,San Carlos municipality,6.1338,-74.99806,POINT (-74.998060 6.133800),138451,Colombia,100,COL,Americas,1,1,2000-05-29,2000-05-29,0,0,2,0,2,2,2
222414,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 4 June 2000 ""COLOMBIA-FIGHTING FARC AND ELN GUERRILLAS DIE IN COLOMBIAN CLASHES",,,,Military spokesman,1,Bellavista town,Putumayo department,Orito municipality,0.45406,-75.23364,POINT (-75.233640 0.454060),129810,Colombia,100,COL,Americas,1,1,2000-06-04,2000-06-04,0,2,0,0,2,2,2
222415,2000,1,2000,2000,2,4586,AUC - FARC,5196,AUC - FARC,771,,AUC,743,,FARC,-1,"EFE 5 June 2000 ""COLOMBIA-VIOLENCE SEVENTEEN PARAMILITARIES KILLED IN GUERRILLA AMBUSH, TV SAYS",,,,Police spokesman,2,Córdoba town,Bolívar department,Córdoba municipality,9.58612,-74.82705,POINT (-74.827050 9.586120),143491,Colombia,100,COL,Americas,1,1,2000-06-04,2000-06-04,17,0,0,0,17,17,17
222422,2000,1,2000,2000,1,289,Colombia: Government,624,Government of Colombia - ELN,17,100.0,Government of Colombia,744,,ELN,-1,"EFE 4 June 2000 ""COLOMBIA-FIGHTING FARC AND ELN GUERRILLAS DIE IN COLOMBIAN CLASHES",,,,Military spokesman,2,El Carmen town,Santander department,El Carmen de Chucurí municipality,6.69736,-73.51117,POINT (-73.511170 6.697360),139173,Colombia,100,COL,Americas,1,1,2000-06-04,2000-06-04,0,2,0,0,2,2,2
222430,2000,1,2000,2000,1,289,Colombia: Government,624,Government of Colombia - ELN,17,100.0,Government of Colombia,744,,ELN,-1,"EFE 6 June 2000 ""COLOMBIA-CLASHES CLASHES LEAVE THREE COLOMBIAN GUERRILLAS AND ONE SOLDIER DEAD",,,,Military spokesman,1,El Playón town,Santander department,El Playón municipality,7.5,-73.13333,POINT (-73.133330 7.500000),140614,Colombia,100,COL,Americas,1,1,2000-06-06,2000-06-06,1,3,0,0,4,4,4
222431,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 9 June 2000 ""COLOMBIA-FIGHTING EIGHT GUERRILLAS AND ONE NCO KILLED IN CLASHES IN NW COLOMBIA",,,,Military spokesman,1,Yondó town,Antioquia department,Yondó municipality,7.00621,-73.90972,POINT (-73.909720 7.006210),139893,Colombia,100,COL,Americas,1,1,2000-06-09,2000-06-09,1,8,0,0,9,9,9
222578,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,"Reuters 2000-6-10 /Rutas del Conflicto ""Masacre de Buenaventura, junio de 2000"" http://rutasdelconflicto.com/interna.php?masacre=372",,,,local media,2,Buenaventura town,Valle del Cauca  department,Buenaventura municipality,3.880099,-77.031164,POINT (-77.031164 3.880099),134846,Colombia,100,COL,Americas,1,1,2000-06-09,2000-06-09,0,0,7,0,7,7,7
222432,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 10 June 2000 ""COLOMBIA-GUERRILLAS NINE GUERRILLAS KILLED IN COLOMBIAN COMBAT",,,,Military spokesman,4,Cauca department,Cauca department,,2.5,-76.833333,POINT (-76.833333 2.500000),133407,Colombia,100,COL,Americas,1,1,2000-06-10,2000-06-10,0,4,0,0,4,4,4
222437,2000,1,2000,2000,1,289,Colombia: Government,624,Government of Colombia - ELN,17,100.0,Government of Colombia,744,,ELN,-1,"EFE 10 June 2000 ""COLOMBIA-GUERRILLAS NINE GUERRILLAS KILLED IN COLOMBIAN COMBAT",,,,Military spokesman,4,Santander department,Santander department,,6.833333,-73.416667,POINT (-73.416667 6.833333),139174,Colombia,100,COL,Americas,1,1,2000-06-10,2000-06-10,0,3,0,0,3,3,3
222439,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 17 June 2000 ""COLOMBIA-GUERRILLAS FOUR KILLED, 10 WOUNDED AFTER FARC ATTACKS MILITARY CONVOY",,,,Military spokesman,2,San Onofre town,Sucre department,San Onofre municipality,9.735863,-75.526261,POINT (-75.526261 9.735863),143489,Colombia,100,COL,Americas,1,1,2000-06-16,2000-06-16,3,0,1,0,4,4,4
222228,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,EFE 2000-6-22,,,,police,1,Suárez town,Cauca department,Suárez municipality,2.953951,-76.696436,POINT (-76.696436 2.953951),133407,Colombia,100,COL,Americas,1,1,2000-06-22,2000-06-22,0,0,4,0,4,4,4
222445,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 25 June 2000 ""COLOMBIA-GUERRILLAS COLOMBIAN MAYORAL CANDIDATE, OFFICIAL, THREE GUERRILLAS DIE",,,,Police spokesman,4,Bolívar department,Bolívar department,,9.0,-74.333333,POINT (-74.333333 9.000000),142772,Colombia,100,COL,Americas,1,1,2000-06-25,2000-06-25,0,1,0,0,1,1,1
222452,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Radionet web site, Bogota, in Spanish 4 Jul 00.",,,,Military spokesman,4,Huila department,Huila department,,2.5,-75.583333,POINT (-75.583333 2.500000),133409,Colombia,100,COL,Americas,2,2,2000-06-30,2000-07-02,0,0,0,0,0,0,100
222480,2000,1,2000,2000,3,605,FARC - Civilians,1072,FARC - Civilians,743,,FARC,1,,Civilians,-1,AI report 2001-6-1,,,,,1,Icononzo town,Tolima  department,Icononzo municipality,4.17698,-74.53254,POINT (-74.532540 4.176980),135571,Colombia,100,COL,Americas,1,4,2000-07-01,2000-07-31,0,0,2,0,2,2,2
222591,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,"Reuters 2000-7-10 /Rutas del Conflicto ""Masacre de Apartadó, julio 2000"" http://rutasdelconflicto.com/interna.php?masacre=41",,,,church group,2,San José town,Antioquia department,Apartadó municipality,7.86,-76.59056,POINT (-76.590560 7.860000),140607,Colombia,100,COL,Americas,1,1,2000-07-08,2000-07-08,0,0,6,0,6,6,6
222597,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,"Rutas del Conflicto ""Masacre de Carmen de Atrato 2000"" http://rutasdelconflicto.com/interna.php?masacre=379",,,,,3,El Carmen de Atrato municipality,Chocó department,El Carmen de Atrato municipality,5.83333,-76.25,POINT (-76.250000 5.833330),137728,Colombia,100,COL,Americas,1,1,2000-07-11,2000-07-11,0,0,5,0,5,5,5
222467,2000,1,2000,2000,3,605,FARC - Civilians,1072,FARC - Civilians,743,,FARC,1,,Civilians,-1,Reuters 2000-7-14,,,,authorities,1,Colombia town,Huila department,Colombia municipality,3.376064,-74.801495,POINT (-74.801495 3.376064),134131,Colombia,100,COL,Americas,1,1,2000-07-12,2000-07-12,0,0,0,0,0,0,4
222469,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Reuters 15 July 2000 ""UPDATE1-Colombia fighting leaves 20 rebels, 13 police dead."" /Caracol Colombia web site, Bogota, in Spanish 14 Aug 00.",,,,Military spokesman,1,Roncesvalles town,Tolima  department,Roncesvalles municipality,4.010796,-75.60493,POINT (-75.604930 4.010796),135569,Colombia,100,COL,Americas,1,1,2000-07-14,2000-07-14,13,20,0,0,33,33,33
222298,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,EFE 2000-7-19,,,,authorities,1,La Melba village,Valle del Cauca  department,Sevilla municipality,4.26667,-75.88333,POINT (-75.883330 4.266670),135569,Colombia,100,COL,Americas,1,1,2000-07-19,2000-07-19,0,0,7,0,7,7,7
222479,2000,1,2000,2000,2,4728,AUC - ELN,5338,AUC - ELN,771,,AUC,744,,ELN,-1,"Reuters 21 July 2000 ""UPDATE 1-Two battles in Colombian Andes kill up to 100."" / EFE 22 July 2000 ""COLOMBIA-FIGHTING ELN REPORTS 16 DEAD, PEASANTS 78, IN CLASHES WITH PARAMILITARY",,,,AUC spokesman / Police spokesman /Rebel spokesman,1,San Lucas Mountains,Bolívar department,,7.6667,-74.2,POINT (-74.200000 7.666700),140612,Colombia,100,COL,Americas,2,2,2000-07-19,2000-07-21,18,2,0,0,20,20,78
222481,2000,1,2000,2000,2,4586,AUC - FARC,5196,AUC - FARC,771,,AUC,743,,FARC,-1,"AP 21 July 2000 ""At least 21 dead in clashes between Colombia rebels and militias"" /Reuters 21 July 2000 ""UPDATE 1-Two battles in Colombian Andes kill up to 100.",,,,Local officials /Rebel spokesman /AUC spokesman,2,Santa Rita town,Antioquia department,San Juan de Urabá municipality,8.72702,-76.45949,POINT (-76.459490 8.727020),142048,Colombia,100,COL,Americas,2,2,2000-07-20,2000-07-21,19,1,2,6,28,28,33
119709,2005,1,2005,2005,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,Noche y Niebla 9/11,,,,,3,Puerto Caicedo municipality,Putumayo department,Puerto Caicedo municipality,0.685,-76.604444,POINT (-76.604444 0.685000),130527,Colombia,100,COL,Americas,1,1,2005-11-09,2005-11-09,0,3,0,0,3,3,3
220848,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 26 July 2000 ""COLOMBIA-VIOLENCE MORE THAN 200 TOWNS IN COLOMBIA ON ALERT FOR REBEL ATTACKS",,,,,6,Colombia,,,4.0,-72.0,POINT (-72.000000 4.000000),135577,Colombia,100,COL,Americas,1,1,2000-07-25,2000-07-25,1,0,0,0,1,1,1
222485,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 28 July 2000 ""COLOMBIA-FIGHTING SIX FARC GUERRILLAS KILLED IN CLASHES WITH COLOMBIAN ARMY",,,,Military spokesman,3,El Santuario municipality,Antioquia department,El Santuario municipality,6.13333,-75.25,POINT (-75.250000 6.133330),138450,Colombia,100,COL,Americas,1,1,2000-07-28,2000-07-28,0,6,0,0,6,6,6
222508,2000,1,2000,2000,3,605,FARC - Civilians,1072,FARC - Civilians,743,,FARC,1,,Civilians,-1,Reuters 2000-8-31,,,,police,1,Urabá region,Antioquia department,,7.76009,-76.66269,POINT (-76.662690 7.760090),140607,Colombia,100,COL,Americas,1,1,2000-08-30,2000-08-30,0,0,3,0,3,3,3
222447,2000,1,2000,2000,3,605,FARC - Civilians,1072,FARC - Civilians,743,,FARC,1,,Civilians,-1,EFE 2000-8-4,,,,Antioquia Indian Organization,1,Chigorodó town,Antioquia department,Chigorodó  municipality,7.666379,-76.681059,POINT (-76.681059 7.666379),140607,Colombia,100,COL,Americas,1,1,2000-08-01,2000-08-01,0,0,3,0,3,3,3
223224,2001,1,2001,2001,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,"Reuters 2001-10-11 /Rutas del Conflicto ""Masacre de Buga"" http://rutasdelconflicto.com/interna.php?masacre=13",,,,police,2,Buga town,Valle del Cauca  department,Buga municipality,3.900889,-76.297829,POINT (-76.297829 3.900889),134848,Colombia,100,COL,Americas,1,1,2001-10-10,2001-10-10,0,0,6,0,6,6,6
222491,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 6 Aug 2000 ""COLOMBIA-GUERRILLAS AT LEAST 17 KILLED IN FARC ATTACK",,,,Police and military sources,4,Chocó department,Chocó department,,6.0,-77.0,POINT (-77.000000 6.000000),138447,Colombia,100,COL,Americas,1,1,2000-08-06,2000-08-06,11,3,3,0,17,17,44
220849,2000,1,2000,2000,1,289,Colombia: Government,624,Government of Colombia - ELN,17,100.0,Government of Colombia,744,,ELN,-1,"EFE 7 Aug 2000 ""COLOMBIA-MASSACRE COLOMBIA PARAMILITARIES KILL 8 VILLAGERS, REBELS KILL 2 POLICEMEN",,,,Police spokesman,1,Ocaña town,Norte de Santander department,Ocaña municipality,8.23773,-73.35604,POINT (-73.356040 8.237730),141334,Colombia,100,COL,Americas,1,1,2000-08-07,2000-08-07,2,0,0,0,2,2,2
222304,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,EFE 2000-8-8,,,,police,1,Villanueva town,Bolívar department,Villanueva municipality,10.443611,-75.273056,POINT (-75.273056 10.443611),144210,Colombia,100,COL,Americas,1,1,2000-08-07,2000-08-07,0,0,4,0,4,4,4
222492,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 8 Aug 2000 ""COLOMBIA-GUERRILLAS FOURTH OFF-DUTY POLICE OFFICER KILLED IN COLOMBIA",,,,Police spokesman,1,Timaná town,Huila department,Timaná municipality,1.97136,-75.93123,POINT (-75.931230 1.971360),131969,Colombia,100,COL,Americas,1,1,2000-08-07,2000-08-07,0,0,0,0,0,0,1
222495,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 8 Aug 2000 ""COLOMBIA-GUERRILLAS FOURTH OFF-DUTY POLICE OFFICER KILLED IN COLOMBIA",,,,Police spokesman,2,Pitalito town,Huila department,Pitalito municipality,1.85371,-76.05071,POINT (-76.050710 1.853710),131968,Colombia,100,COL,Americas,1,1,2000-08-07,2000-08-07,0,1,0,0,1,1,1
222506,2000,1,2000,2000,1,289,Colombia: Government,624,Government of Colombia - ELN,17,100.0,Government of Colombia,744,,ELN,-1,"EFE 9 Aug 2000 ""COLOMBIA-GUERRILLAS COLOMBIAN POLICE OFFICER, SIX REBELS KILLED IN ELN AMBUSH",,,,Police spokesman,1,Road that connects the towns of Yolombo and Amalfi,Antioquia department,,6.44104,-75.71946,POINT (-75.719460 6.441040),138449,Colombia,100,COL,Americas,1,1,2000-08-09,2000-08-09,1,6,0,0,7,7,7
222507,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"AP 14 Aug 2000 ""Colombian army frees journalist, four others held by rebels",,,,Military spokesman,2,Guayabetal town,Cundinamarca department,Guayabetal municipality,4.21472,-73.81719,POINT (-73.817190 4.214720),135573,Colombia,100,COL,Americas,1,1,2000-08-13,2000-08-13,0,1,0,0,1,1,1
222510,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Caracol Colombia web site, Bogota, in Spanish 14 Aug 00.",,,,Military spokesman,2,Roncesvalles town,Tolima  department,Roncesvalles municipality,4.010796,-75.60493,POINT (-75.604930 4.010796),135569,Colombia,100,COL,Americas,1,1,2000-08-13,2000-08-13,1,10,0,0,11,11,11
222511,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Caracol Colombia web site, Bogota, in Spanish 14 Aug 00.",,,,Military spokesman,3,Puerto Yuca municipality (Puerto Rico),Meta department,Puerto Yuca municipality (Puerto Rico),2.938333,-73.208333,POINT (-73.208333 2.938333),133414,Colombia,100,COL,Americas,1,1,2000-08-13,2000-08-13,0,4,0,0,4,4,4
222513,2000,1,2000,2000,1,289,Colombia: Government,624,Government of Colombia - ELN,17,100.0,Government of Colombia,744,,ELN,-1,"Reuters 15 Aug 2000 ""UPDATE 1-Four children dead, 7 hurt in Colombia fighting.",,,,Military spokesman,6,Colombia,,,4.0,-72.0,POINT (-72.000000 4.000000),135577,Colombia,100,COL,Americas,1,1,2000-08-15,2000-08-15,0,2,0,0,2,2,2
222514,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 15 Aug 2000 ""COLOMBIA-CLASHES ONE ARMY OFFICER, SIX FARC GUERRILLAS KILLED IN COLOMBIA CLASH",,,,Military spokesman,3,Topaipí municipality,Cundinamarca department,Topaipí municipality,5.33885,-74.31328,POINT (-74.313280 5.338850),137012,Colombia,100,COL,Americas,1,1,2000-08-15,2000-08-15,1,6,0,0,7,7,7
222515,2000,1,2000,2000,1,289,Colombia: Government,624,Government of Colombia - ELN,17,100.0,Government of Colombia,744,,ELN,-1,"Reuters 15 Aug 2000 ""UPDATE 1-Four children dead, 7 hurt in Colombia fighting."" /AP 16 Aug 2000 ""Amid grief, anger, state to investigate army's role in children's deaths",,,,Regional hospital spokesman,2,Pueblo Rico town,Risaralda department,Pueblo Rico municipality,5.238333,-76.036389,POINT (-76.036389 5.238333),137008,Colombia,100,COL,Americas,1,1,2000-08-15,2000-08-15,0,0,0,0,0,0,6
222482,2000,1,2000,2000,2,4586,AUC - FARC,5196,AUC - FARC,771,,AUC,743,,FARC,-1,"Radio Cadena Nacional, Bogota, in Spanish 19 Aug 00.",,,,,3,Abriaquí municipality,Antioquia department,Abriaquí municipality,6.666667,-76.083333,POINT (-76.083333 6.666667),139168,Colombia,100,COL,Americas,1,1,2000-08-19,2000-08-19,0,0,0,12,12,12,12
222518,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Reuters 17 Aug 2000 ""Colombian police hostages found with throats slit.",,,,Police spokesman,2,Chita town,Boyacá department,Chita municipality,6.19053,-72.47588,POINT (-72.475880 6.190530),138456,Colombia,100,COL,Americas,1,1,2000-08-16,2000-08-16,1,2,0,0,3,3,6
222486,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,EFE 2000-08-18,,,,army commander,3,San Rafael municipality,Antioquia department,San Rafael municipality,6.3,-75.0,POINT (-75.000000 6.300000),138451,Colombia,100,COL,Americas,1,1,2000-08-18,2000-08-18,0,0,0,0,0,0,1
222487,2000,1,2000,2000,3,605,FARC - Civilians,1072,FARC - Civilians,743,,FARC,1,,Civilians,-1,EFE 2000-8-18,,,,authorities,1,El Carmen town,Chocó department,El Carmen municipality,5.887778,-75.164167,POINT (-75.164167 5.887778),137730,Colombia,100,COL,Americas,1,1,2000-08-18,2000-08-18,0,0,2,0,2,2,2
222519,2000,1,2000,2000,1,289,Colombia: Government,624,Government of Colombia - ELN,17,100.0,Government of Colombia,744,,ELN,-1,"EFE 20 Aug 2000 ""COLOMBIA-CLASHES TEN REBELS KILLED IN FIGHTING WITH COLOMBIAN ARMY"" /Caracol Colombia web site, Bogota, in Spanish 21 Aug 00.",,,,Military spokesman,1,Cali town,Valle del Cauca  department,Cali municipality,3.437222,-76.5225,POINT (-76.522500 3.437222),134127,Colombia,100,COL,Americas,1,1,2000-08-19,2000-08-19,0,2,0,0,2,2,15
222483,2000,1,2000,2000,3,605,FARC - Civilians,1072,FARC - Civilians,743,,FARC,1,,Civilians,-1,EFE 2000-8-21,,,,authorities,1,Altamira town,Antioquia department,Betulia municipality,6.21944,-75.94889,POINT (-75.948890 6.219440),138449,Colombia,100,COL,Americas,1,1,2000-08-20,2000-08-20,0,0,2,0,2,2,2
222501,2000,1,2000,2000,3,605,FARC - Civilians,1072,FARC - Civilians,743,,FARC,1,,Civilians,-1,EFE 2000-8-22,,,,military,1,San Vicente del Caguán town,Caquetá department,San Vicente del Caguán municipality,2.121722,-74.766141,POINT (-74.766141 2.121722),132691,Colombia,100,COL,Americas,1,1,2000-08-22,2000-08-22,0,0,1,0,1,1,1
222172,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,EFE 2000-8-25,,,,residents,1,Pororio village,Meta department,Puerto Concordia municipality,2.83407,-72.80464,POINT (-72.804640 2.834070),133415,Colombia,100,COL,Americas,1,2,2000-08-22,2000-08-24,0,0,0,0,0,0,25
222359,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,Reuters 2000-8-27,,,,local media/police,2,Buenaventura town,Valle del Cauca  department,Buenaventura municipality,3.880099,-77.031164,POINT (-77.031164 3.880099),134846,Colombia,100,COL,Americas,1,1,2000-08-26,2000-08-26,0,0,12,0,12,12,12
222533,2000,1,2000,2000,3,605,FARC - Civilians,1072,FARC - Civilians,743,,FARC,1,,Civilians,-1,"Rutas del Conflicto ""Masacre de Cunday 2000"" http://rutasdelconflicto.com/interna.php?masacre=480",,,,,3,Cunday municipality,Tolima  department,Cunday municipality,4.083333,-74.666667,POINT (-74.666667 4.083333),135571,Colombia,100,COL,Americas,1,1,2000-08-26,2000-08-26,0,0,4,0,4,4,4
222615,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,"Rutas del Conflicto ""Masacre de Barrancabermeja, agosto de 2000"" http://rutasdelconflicto.com/interna.php?masacre=429",,,,,2,Barrancabermeja town,Santander department,Barrancabermeja municipality,7.065278,-73.854722,POINT (-73.854722 7.065278),139893,Colombia,100,COL,Americas,1,1,2000-08-26,2000-08-26,0,0,6,0,6,6,6
222540,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Reuters 3 Sep 2000 ""Colombian rebel attack leaves seven police dead.",,,,Police spokesman,3,Riohacha municipality,La Guajira department,Riohacha municipality,11.16667,-73.08333,POINT (-73.083330 11.166670),145654,Colombia,100,COL,Americas,1,1,2000-09-02,2000-09-02,4,0,0,0,4,4,4
222542,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"Reuters 3 Sep 2000 ""Colombian rebel attack leaves seven police dead.",,,,Police spokesman,1,Tomarrazón village,La Guajira department,Riohacha municipality,11.13335,-72.92571,POINT (-72.925710 11.133350),145655,Colombia,100,COL,Americas,1,1,2000-09-02,2000-09-02,3,1,0,0,4,4,4
222541,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 7 Sep 2000 ""COLOMBIA-GUERRILLAS SIX FARC GUERRILLAS, TWO SOLDIERS DIE IN COMBAT",,,,Military spokesman,1,Palocabildo town,Tolima  department,Palocabildo municipality,5.11705,-75.01732,POINT (-75.017320 5.117050),137010,Colombia,100,COL,Americas,1,1,2000-09-07,2000-09-07,2,1,0,0,3,3,3
222543,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 7 Sep 2000 ""COLOMBIA-GUERRILLAS SIX FARC GUERRILLAS, TWO SOLDIERS DIE IN COMBAT",,,,Military spokesman,1,Cabrera town,Cundinamarca department,Cabrera municipality,3.98598,-74.48283,POINT (-74.482830 3.985980),134852,Colombia,100,COL,Americas,1,1,2000-09-07,2000-09-07,0,5,0,0,5,5,5
220830,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,Reuters 2000-9-11,,,,authorities,2,El Cerrito town,Valle del Cauca  department,El Cerrito municipality,3.685486,-76.313716,POINT (-76.313716 3.685486),134848,Colombia,100,COL,Americas,1,1,2000-09-10,2000-09-10,0,0,1,0,1,1,1
222631,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,"Rutas del Conflicto ""Masacre de El Parejo"" http://rutasdelconflicto.com/interna.php?masacre=18",,,,,1,Chinulito village,Sucre department,Coloso municipality,9.59752,-75.40153,POINT (-75.401530 9.597520),143490,Colombia,100,COL,Americas,1,1,2000-09-13,2000-09-13,0,0,11,0,11,11,11
222560,2000,1,2000,2000,2,4586,AUC - FARC,5196,AUC - FARC,771,,AUC,743,,FARC,-1,"Reuters 15 Sep 2000 ""Colombians kill 12 rebels to avenge clinic raid.",,,,Police and military spokesmen,1,Cajibío town,Cauca department,Cajibío municipality,2.62271,-76.57039,POINT (-76.570390 2.622710),133407,Colombia,100,COL,Americas,1,1,2000-09-15,2000-09-15,0,12,2,0,14,14,14
222563,2000,1,2000,2000,1,289,Colombia: Government,623,Government of Colombia - FARC,17,100.0,Government of Colombia,743,,FARC,-1,"EFE 18 Sep 2000 ""COLOMBIA-GUERRILLA THREE POLICEMEN AND A CIVILIAN KILLED IN FARC ATTACK IN COLOMBIA",,,,Police spokesman,1,Puerto El Encanto village,Nariño department,Pasto municipality,1.14716,-77.16496,POINT (-77.164960 1.147160),131246,Colombia,100,COL,Americas,1,1,2000-09-17,2000-09-17,3,0,1,0,4,4,4
222635,2000,1,2000,2000,3,610,AUC - Civilians,1077,AUC - Civilians,771,,AUC,1,,Civilians,-1,"Reuters 2000-9-22 /Rutas del Conflicto ""Masacre de El Porvenir, Ciénaga"" http://rutasdelconflicto.com/interna.php?masacre=468",,,,local media/police,1,Porvenir village,Magdalena department,Ciénaga municipality,11.03586,-74.142115,POINT (-74.142115 11.035860),145652,Colombia,100,COL,Americas,1,1,2000-09-21,2000-09-21,0,0,4,0,4,4,4
